date,count,station_id,station_name,year,month,month_num,weekday,is_weekend
2024-12-23,208,82732B2353931,Stavne - sykkeltavle,2024,December,12,Monday,FALSE
2024-12-24,98,82732B2353931,Stavne - sykkeltavle,2024,December,12,Tuesday,FALSE
2024-12-25,54,82732B2353931,Stavne - sykkeltavle,2024,December,12,Wednesday,FALSE
2024-12-26,81,82732B2353931,Stavne - sykkeltavle,2024,December,12,Thursday,FALSE
2024-12-27,188,82732B2353931,Stavne - sykkeltavle,2024,December,12,Friday,FALSE
2024-12-28,98,82732B2353931,Stavne - sykkeltavle,2024,December,12,Saturday,TRUE
2024-12-29,65,82732B2353931,Stavne - sykkeltavle,2024,December,12,Sunday,TRUE
2024-12-30,119,82732B2353931,Stavne - sykkeltavle,2024,December,12,Monday,FALSE
2024-12-31,84,82732B2353931,Stavne - sykkeltavle,2024,December,12,Tuesday,FALSE
2025-01-01,44,82732B2353931,Stavne - sykkeltavle,2025,January,1,Wednesday,FALSE
2025-01-02,248,82732B2353931,Stavne - sykkeltavle,2025,January,1,Thursday,FALSE
2025-01-03,176,82732B2353931,Stavne - sykkeltavle,2025,January,1,Friday,FALSE
2025-01-04,33,82732B2353931,Stavne - sykkeltavle,2025,January,1,Saturday,TRUE
2025-01-05,34,82732B2353931,Stavne - sykkeltavle,2025,January,1,Sunday,TRUE
2025-01-06,464,82732B2353931,Stavne - sykkeltavle,2025,January,1,Monday,FALSE
2025-01-07,555,82732B2353931,Stavne - sykkeltavle,2025,January,1,Tuesday,FALSE
2025-01-08,564,82732B2353931,Stavne - sykkeltavle,2025,January,1,Wednesday,FALSE
2025-01-09,590,82732B2353931,Stavne - sykkeltavle,2025,January,1,Thursday,FALSE
2025-01-10,507,82732B2353931,Stavne - sykkeltavle,2025,January,1,Friday,FALSE
2025-01-11,111,82732B2353931,Stavne - sykkeltavle,2025,January,1,Saturday,TRUE
2025-01-12,75,82732B2353931,Stavne - sykkeltavle,2025,January,1,Sunday,TRUE
2025-01-13,549,82732B2353931,Stavne - sykkeltavle,2025,January,1,Monday,FALSE
2025-01-14,575,82732B2353931,Stavne - sykkeltavle,2025,January,1,Tuesday,FALSE
2025-01-15,596,82732B2353931,Stavne - sykkeltavle,2025,January,1,Wednesday,FALSE
2025-01-16,615,82732B2353931,Stavne - sykkeltavle,2025,January,1,Thursday,FALSE
2025-01-17,593,82732B2353931,Stavne - sykkeltavle,2025,January,1,Friday,FALSE
2025-01-18,166,82732B2353931,Stavne - sykkeltavle,2025,January,1,Saturday,TRUE
2025-01-19,106,82732B2353931,Stavne - sykkeltavle,2025,January,1,Sunday,TRUE
2025-01-20,701,82732B2353931,Stavne - sykkeltavle,2025,January,1,Monday,FALSE
2025-01-21,709,82732B2353931,Stavne - sykkeltavle,2025,January,1,Tuesday,FALSE
2025-01-22,642,82732B2353931,Stavne - sykkeltavle,2025,January,1,Wednesday,FALSE
2025-01-23,627,82732B2353931,Stavne - sykkeltavle,2025,January,1,Thursday,FALSE
2025-01-24,541,82732B2353931,Stavne - sykkeltavle,2025,January,1,Friday,FALSE
2025-01-25,127,82732B2353931,Stavne - sykkeltavle,2025,January,1,Saturday,TRUE
2025-01-26,98,82732B2353931,Stavne - sykkeltavle,2025,January,1,Sunday,TRUE
2025-01-27,733,82732B2353931,Stavne - sykkeltavle,2025,January,1,Monday,FALSE
2025-01-28,738,82732B2353931,Stavne - sykkeltavle,2025,January,1,Tuesday,FALSE
2025-01-29,671,82732B2353931,Stavne - sykkeltavle,2025,January,1,Wednesday,FALSE
2025-01-30,641,82732B2353931,Stavne - sykkeltavle,2025,January,1,Thursday,FALSE
2025-01-31,482,82732B2353931,Stavne - sykkeltavle,2025,January,1,Friday,FALSE
2025-02-01,103,82732B2353931,Stavne - sykkeltavle,2025,February,2,Saturday,TRUE
2025-02-02,116,82732B2353931,Stavne - sykkeltavle,2025,February,2,Sunday,TRUE
2025-02-03,697,82732B2353931,Stavne - sykkeltavle,2025,February,2,Monday,FALSE
2025-02-04,624,82732B2353931,Stavne - sykkeltavle,2025,February,2,Tuesday,FALSE
2025-02-05,647,82732B2353931,Stavne - sykkeltavle,2025,February,2,Wednesday,FALSE
2025-02-06,662,82732B2353931,Stavne - sykkeltavle,2025,February,2,Thursday,FALSE
2025-02-07,567,82732B2353931,Stavne - sykkeltavle,2025,February,2,Friday,FALSE
2025-02-08,120,82732B2353931,Stavne - sykkeltavle,2025,February,2,Saturday,TRUE
2025-02-09,116,82732B2353931,Stavne - sykkeltavle,2025,February,2,Sunday,TRUE
2025-02-10,670,82732B2353931,Stavne - sykkeltavle,2025,February,2,Monday,FALSE
2025-02-11,653,82732B2353931,Stavne - sykkeltavle,2025,February,2,Tuesday,FALSE
2025-02-12,657,82732B2353931,Stavne - sykkeltavle,2025,February,2,Wednesday,FALSE
2025-02-13,639,82732B2353931,Stavne - sykkeltavle,2025,February,2,Thursday,FALSE
2025-02-14,539,82732B2353931,Stavne - sykkeltavle,2025,February,2,Friday,FALSE
2025-02-15,101,82732B2353931,Stavne - sykkeltavle,2025,February,2,Saturday,TRUE
2025-02-16,59,82732B2353931,Stavne - sykkeltavle,2025,February,2,Sunday,TRUE
2025-02-17,546,82732B2353931,Stavne - sykkeltavle,2025,February,2,Monday,FALSE
2025-02-18,533,82732B2353931,Stavne - sykkeltavle,2025,February,2,Tuesday,FALSE
2025-02-19,593,82732B2353931,Stavne - sykkeltavle,2025,February,2,Wednesday,FALSE
2025-02-20,567,82732B2353931,Stavne - sykkeltavle,2025,February,2,Thursday,FALSE
2025-02-21,507,82732B2353931,Stavne - sykkeltavle,2025,February,2,Friday,FALSE
2025-02-22,141,82732B2353931,Stavne - sykkeltavle,2025,February,2,Saturday,TRUE
2025-02-23,126,82732B2353931,Stavne - sykkeltavle,2025,February,2,Sunday,TRUE
2025-02-24,707,82732B2353931,Stavne - sykkeltavle,2025,February,2,Monday,FALSE
2025-02-25,742,82732B2353931,Stavne - sykkeltavle,2025,February,2,Tuesday,FALSE
2025-02-26,811,82732B2353931,Stavne - sykkeltavle,2025,February,2,Wednesday,FALSE
2025-02-27,705,82732B2353931,Stavne - sykkeltavle,2025,February,2,Thursday,FALSE
2025-02-28,677,82732B2353931,Stavne - sykkeltavle,2025,February,2,Friday,FALSE
2025-03-01,155,82732B2353931,Stavne - sykkeltavle,2025,March,3,Saturday,TRUE
2025-03-02,92,82732B2353931,Stavne - sykkeltavle,2025,March,3,Sunday,TRUE
2025-03-03,574,82732B2353931,Stavne - sykkeltavle,2025,March,3,Monday,FALSE
2025-03-04,491,82732B2353931,Stavne - sykkeltavle,2025,March,3,Tuesday,FALSE
2025-03-05,486,82732B2353931,Stavne - sykkeltavle,2025,March,3,Wednesday,FALSE
2025-03-06,414,82732B2353931,Stavne - sykkeltavle,2025,March,3,Thursday,FALSE
2025-03-07,470,82732B2353931,Stavne - sykkeltavle,2025,March,3,Friday,FALSE
2025-03-08,197,82732B2353931,Stavne - sykkeltavle,2025,March,3,Saturday,TRUE
2025-03-09,124,82732B2353931,Stavne - sykkeltavle,2025,March,3,Sunday,TRUE
2025-03-10,814,82732B2353931,Stavne - sykkeltavle,2025,March,3,Monday,FALSE
2025-03-11,796,82732B2353931,Stavne - sykkeltavle,2025,March,3,Tuesday,FALSE
2025-03-12,771,82732B2353931,Stavne - sykkeltavle,2025,March,3,Wednesday,FALSE
2025-03-13,761,82732B2353931,Stavne - sykkeltavle,2025,March,3,Thursday,FALSE
2025-03-14,528,82732B2353931,Stavne - sykkeltavle,2025,March,3,Friday,FALSE
2025-03-15,113,82732B2353931,Stavne - sykkeltavle,2025,March,3,Saturday,TRUE
2025-03-16,69,82732B2353931,Stavne - sykkeltavle,2025,March,3,Sunday,TRUE
2025-03-17,556,82732B2353931,Stavne - sykkeltavle,2025,March,3,Monday,FALSE
2025-03-18,657,82732B2353931,Stavne - sykkeltavle,2025,March,3,Tuesday,FALSE
2025-03-19,678,82732B2353931,Stavne - sykkeltavle,2025,March,3,Wednesday,FALSE
2025-03-20,697,82732B2353931,Stavne - sykkeltavle,2025,March,3,Thursday,FALSE
2025-03-21,634,82732B2353931,Stavne - sykkeltavle,2025,March,3,Friday,FALSE
2025-03-22,253,82732B2353931,Stavne - sykkeltavle,2025,March,3,Saturday,TRUE
2025-03-23,276,82732B2353931,Stavne - sykkeltavle,2025,March,3,Sunday,TRUE
2025-03-24,853,82732B2353931,Stavne - sykkeltavle,2025,March,3,Monday,FALSE
2025-03-25,800,82732B2353931,Stavne - sykkeltavle,2025,March,3,Tuesday,FALSE
2025-03-26,785,82732B2353931,Stavne - sykkeltavle,2025,March,3,Wednesday,FALSE
2025-03-27,790,82732B2353931,Stavne - sykkeltavle,2025,March,3,Thursday,FALSE
2025-03-28,679,82732B2353931,Stavne - sykkeltavle,2025,March,3,Friday,FALSE
2025-03-29,231,82732B2353931,Stavne - sykkeltavle,2025,March,3,Saturday,TRUE
2025-03-30,181,82732B2353931,Stavne - sykkeltavle,2025,March,3,Sunday,TRUE
2025-03-31,876,82732B2353931,Stavne - sykkeltavle,2025,March,3,Monday,FALSE
2025-04-01,871,82732B2353931,Stavne - sykkeltavle,2025,April,4,Tuesday,FALSE
2025-04-02,1113,82732B2353931,Stavne - sykkeltavle,2025,April,4,Wednesday,FALSE
2025-04-03,904,82732B2353931,Stavne - sykkeltavle,2025,April,4,Thursday,FALSE
2025-04-04,612,82732B2353931,Stavne - sykkeltavle,2025,April,4,Friday,FALSE
2025-04-05,247,82732B2353931,Stavne - sykkeltavle,2025,April,4,Saturday,TRUE
2025-04-06,198,82732B2353931,Stavne - sykkeltavle,2025,April,4,Sunday,TRUE
2025-04-07,1021,82732B2353931,Stavne - sykkeltavle,2025,April,4,Monday,FALSE
2025-04-08,975,82732B2353931,Stavne - sykkeltavle,2025,April,4,Tuesday,FALSE
2025-04-09,946,82732B2353931,Stavne - sykkeltavle,2025,April,4,Wednesday,FALSE
2025-04-10,709,82732B2353931,Stavne - sykkeltavle,2025,April,4,Thursday,FALSE
2025-04-11,562,82732B2353931,Stavne - sykkeltavle,2025,April,4,Friday,FALSE
2025-04-12,195,82732B2353931,Stavne - sykkeltavle,2025,April,4,Saturday,TRUE
2025-04-13,270,82732B2353931,Stavne - sykkeltavle,2025,April,4,Sunday,TRUE
2025-04-14,535,82732B2353931,Stavne - sykkeltavle,2025,April,4,Monday,FALSE
2025-04-15,528,82732B2353931,Stavne - sykkeltavle,2025,April,4,Tuesday,FALSE
2025-04-16,391,82732B2353931,Stavne - sykkeltavle,2025,April,4,Wednesday,FALSE
2025-04-17,212,82732B2353931,Stavne - sykkeltavle,2025,April,4,Thursday,FALSE
2025-04-18,169,82732B2353931,Stavne - sykkeltavle,2025,April,4,Friday,FALSE
2025-04-19,201,82732B2353931,Stavne - sykkeltavle,2025,April,4,Saturday,TRUE
2025-04-20,241,82732B2353931,Stavne - sykkeltavle,2025,April,4,Sunday,TRUE
2025-04-21,270,82732B2353931,Stavne - sykkeltavle,2025,April,4,Monday,FALSE
2025-04-22,1130,82732B2353931,Stavne - sykkeltavle,2025,April,4,Tuesday,FALSE
2025-04-23,1312,82732B2353931,Stavne - sykkeltavle,2025,April,4,Wednesday,FALSE
2025-04-24,1226,82732B2353931,Stavne - sykkeltavle,2025,April,4,Thursday,FALSE
2025-04-25,1029,82732B2353931,Stavne - sykkeltavle,2025,April,4,Friday,FALSE
2025-04-26,395,82732B2353931,Stavne - sykkeltavle,2025,April,4,Saturday,TRUE
2025-04-27,370,82732B2353931,Stavne - sykkeltavle,2025,April,4,Sunday,TRUE
2025-04-28,1078,82732B2353931,Stavne - sykkeltavle,2025,April,4,Monday,FALSE
2025-04-29,1002,82732B2353931,Stavne - sykkeltavle,2025,April,4,Tuesday,FALSE
2025-04-30,1095,82732B2353931,Stavne - sykkeltavle,2025,April,4,Wednesday,FALSE
2025-05-01,266,82732B2353931,Stavne - sykkeltavle,2025,May,5,Thursday,FALSE
2025-05-02,598,82732B2353931,Stavne - sykkeltavle,2025,May,5,Friday,FALSE
2025-05-03,234,82732B2353931,Stavne - sykkeltavle,2025,May,5,Saturday,TRUE
2025-05-04,269,82732B2353931,Stavne - sykkeltavle,2025,May,5,Sunday,TRUE
2025-05-05,1015,82732B2353931,Stavne - sykkeltavle,2025,May,5,Monday,FALSE
2025-05-06,1297,82732B2353931,Stavne - sykkeltavle,2025,May,5,Tuesday,FALSE
2025-05-07,1290,82732B2353931,Stavne - sykkeltavle,2025,May,5,Wednesday,FALSE
2025-05-08,1064,82732B2353931,Stavne - sykkeltavle,2025,May,5,Thursday,FALSE
2025-05-09,997,82732B2353931,Stavne - sykkeltavle,2025,May,5,Friday,FALSE
2025-05-10,378,82732B2353931,Stavne - sykkeltavle,2025,May,5,Saturday,TRUE
2025-05-11,480,82732B2353931,Stavne - sykkeltavle,2025,May,5,Sunday,TRUE
2025-05-12,1411,82732B2353931,Stavne - sykkeltavle,2025,May,5,Monday,FALSE
2025-05-13,1353,82732B2353931,Stavne - sykkeltavle,2025,May,5,Tuesday,FALSE
2025-05-14,1273,82732B2353931,Stavne - sykkeltavle,2025,May,5,Wednesday,FALSE
2025-05-15,1284,82732B2353931,Stavne - sykkeltavle,2025,May,5,Thursday,FALSE
2025-05-16,1069,82732B2353931,Stavne - sykkeltavle,2025,May,5,Friday,FALSE
2025-05-17,318,82732B2353931,Stavne - sykkeltavle,2025,May,5,Saturday,TRUE
2025-05-18,452,82732B2353931,Stavne - sykkeltavle,2025,May,5,Sunday,TRUE
2025-05-19,1554,82732B2353931,Stavne - sykkeltavle,2025,May,5,Monday,FALSE
2025-05-20,1415,82732B2353931,Stavne - sykkeltavle,2025,May,5,Tuesday,FALSE
2025-05-21,1184,82732B2353931,Stavne - sykkeltavle,2025,May,5,Wednesday,FALSE
2025-05-22,1288,82732B2353931,Stavne - sykkeltavle,2025,May,5,Thursday,FALSE
2025-05-23,1006,82732B2353931,Stavne - sykkeltavle,2025,May,5,Friday,FALSE
2025-05-24,201,82732B2353931,Stavne - sykkeltavle,2025,May,5,Saturday,TRUE
2025-05-25,348,82732B2353931,Stavne - sykkeltavle,2025,May,5,Sunday,TRUE
2025-05-26,1101,82732B2353931,Stavne - sykkeltavle,2025,May,5,Monday,FALSE
2025-05-27,1400,82732B2353931,Stavne - sykkeltavle,2025,May,5,Tuesday,FALSE
2025-05-28,1248,82732B2353931,Stavne - sykkeltavle,2025,May,5,Wednesday,FALSE
2025-05-29,362,82732B2353931,Stavne - sykkeltavle,2025,May,5,Thursday,FALSE
2025-05-30,598,82732B2353931,Stavne - sykkeltavle,2025,May,5,Friday,FALSE
2025-05-31,280,82732B2353931,Stavne - sykkeltavle,2025,May,5,Saturday,TRUE
2025-06-01,242,82732B2353931,Stavne - sykkeltavle,2025,June,6,Sunday,TRUE
2025-06-02,1350,82732B2353931,Stavne - sykkeltavle,2025,June,6,Monday,FALSE
2025-06-03,1557,82732B2353931,Stavne - sykkeltavle,2025,June,6,Tuesday,FALSE
2025-06-04,1412,82732B2353931,Stavne - sykkeltavle,2025,June,6,Wednesday,FALSE
2025-06-05,1383,82732B2353931,Stavne - sykkeltavle,2025,June,6,Thursday,FALSE
2025-06-06,1131,82732B2353931,Stavne - sykkeltavle,2025,June,6,Friday,FALSE
2025-06-07,298,82732B2353931,Stavne - sykkeltavle,2025,June,6,Saturday,TRUE
2025-06-08,311,82732B2353931,Stavne - sykkeltavle,2025,June,6,Sunday,TRUE
2025-06-09,308,82732B2353931,Stavne - sykkeltavle,2025,June,6,Monday,FALSE
2025-06-10,1329,82732B2353931,Stavne - sykkeltavle,2025,June,6,Tuesday,FALSE
2025-06-11,1340,82732B2353931,Stavne - sykkeltavle,2025,June,6,Wednesday,FALSE
2025-06-12,1340,82732B2353931,Stavne - sykkeltavle,2025,June,6,Thursday,FALSE
2025-06-13,1194,82732B2353931,Stavne - sykkeltavle,2025,June,6,Friday,FALSE
2025-06-14,488,82732B2353931,Stavne - sykkeltavle,2025,June,6,Saturday,TRUE
2025-06-15,392,82732B2353931,Stavne - sykkeltavle,2025,June,6,Sunday,TRUE
2025-06-16,1215,82732B2353931,Stavne - sykkeltavle,2025,June,6,Monday,FALSE
2025-06-17,1229,82732B2353931,Stavne - sykkeltavle,2025,June,6,Tuesday,FALSE
2025-06-18,1158,82732B2353931,Stavne - sykkeltavle,2025,June,6,Wednesday,FALSE
2025-06-19,1159,82732B2353931,Stavne - sykkeltavle,2025,June,6,Thursday,FALSE
2025-06-20,964,82732B2353931,Stavne - sykkeltavle,2025,June,6,Friday,FALSE
2025-06-21,252,82732B2353931,Stavne - sykkeltavle,2025,June,6,Saturday,TRUE
2025-06-22,394,82732B2353931,Stavne - sykkeltavle,2025,June,6,Sunday,TRUE
2025-06-23,1034,82732B2353931,Stavne - sykkeltavle,2025,June,6,Monday,FALSE
2025-06-24,1027,82732B2353931,Stavne - sykkeltavle,2025,June,6,Tuesday,FALSE
2025-06-25,1096,82732B2353931,Stavne - sykkeltavle,2025,June,6,Wednesday,FALSE
2025-06-26,1229,82732B2353931,Stavne - sykkeltavle,2025,June,6,Thursday,FALSE
2025-06-27,773,82732B2353931,Stavne - sykkeltavle,2025,June,6,Friday,FALSE
2025-06-28,226,82732B2353931,Stavne - sykkeltavle,2025,June,6,Saturday,TRUE
2025-06-29,144,82732B2353931,Stavne - sykkeltavle,2025,June,6,Sunday,TRUE
2025-06-30,857,82732B2353931,Stavne - sykkeltavle,2025,June,6,Monday,FALSE
2025-07-01,859,82732B2353931,Stavne - sykkeltavle,2025,July,7,Tuesday,FALSE
2025-07-02,966,82732B2353931,Stavne - sykkeltavle,2025,July,7,Wednesday,FALSE
2025-07-03,866,82732B2353931,Stavne - sykkeltavle,2025,July,7,Thursday,FALSE
2025-07-04,774,82732B2353931,Stavne - sykkeltavle,2025,July,7,Friday,FALSE
2025-07-05,258,82732B2353931,Stavne - sykkeltavle,2025,July,7,Saturday,TRUE
2025-07-06,239,82732B2353931,Stavne - sykkeltavle,2025,July,7,Sunday,TRUE
2025-07-07,791,82732B2353931,Stavne - sykkeltavle,2025,July,7,Monday,FALSE
2025-07-08,797,82732B2353931,Stavne - sykkeltavle,2025,July,7,Tuesday,FALSE
2025-07-09,712,82732B2353931,Stavne - sykkeltavle,2025,July,7,Wednesday,FALSE
2025-07-10,715,82732B2353931,Stavne - sykkeltavle,2025,July,7,Thursday,FALSE
2025-07-11,582,82732B2353931,Stavne - sykkeltavle,2025,July,7,Friday,FALSE
2025-07-12,316,82732B2353931,Stavne - sykkeltavle,2025,July,7,Saturday,TRUE
2025-07-13,265,82732B2353931,Stavne - sykkeltavle,2025,July,7,Sunday,TRUE
2025-07-14,625,82732B2353931,Stavne - sykkeltavle,2025,July,7,Monday,FALSE
2025-07-15,639,82732B2353931,Stavne - sykkeltavle,2025,July,7,Tuesday,FALSE
2025-07-16,654,82732B2353931,Stavne - sykkeltavle,2025,July,7,Wednesday,FALSE
2025-07-17,620,82732B2353931,Stavne - sykkeltavle,2025,July,7,Thursday,FALSE
2025-07-18,556,82732B2353931,Stavne - sykkeltavle,2025,July,7,Friday,FALSE
2025-07-19,277,82732B2353931,Stavne - sykkeltavle,2025,July,7,Saturday,TRUE
2025-07-20,276,82732B2353931,Stavne - sykkeltavle,2025,July,7,Sunday,TRUE
2025-07-21,689,82732B2353931,Stavne - sykkeltavle,2025,July,7,Monday,FALSE
2025-07-22,735,82732B2353931,Stavne - sykkeltavle,2025,July,7,Tuesday,FALSE
2025-07-23,733,82732B2353931,Stavne - sykkeltavle,2025,July,7,Wednesday,FALSE
2025-07-24,673,82732B2353931,Stavne - sykkeltavle,2025,July,7,Thursday,FALSE
2025-07-25,612,82732B2353931,Stavne - sykkeltavle,2025,July,7,Friday,FALSE
2025-07-26,288,82732B2353931,Stavne - sykkeltavle,2025,July,7,Saturday,TRUE
2025-07-27,238,82732B2353931,Stavne - sykkeltavle,2025,July,7,Sunday,TRUE
2025-07-28,869,82732B2353931,Stavne - sykkeltavle,2025,July,7,Monday,FALSE
2025-07-29,856,82732B2353931,Stavne - sykkeltavle,2025,July,7,Tuesday,FALSE
2025-07-30,697,82732B2353931,Stavne - sykkeltavle,2025,July,7,Wednesday,FALSE
2025-07-31,895,82732B2353931,Stavne - sykkeltavle,2025,July,7,Thursday,FALSE
2025-08-01,874,82732B2353931,Stavne - sykkeltavle,2025,August,8,Friday,FALSE
2025-08-02,477,82732B2353931,Stavne - sykkeltavle,2025,August,8,Saturday,TRUE
2025-08-03,431,82732B2353931,Stavne - sykkeltavle,2025,August,8,Sunday,TRUE
2025-08-04,1066,82732B2353931,Stavne - sykkeltavle,2025,August,8,Monday,FALSE
2025-08-05,1151,82732B2353931,Stavne - sykkeltavle,2025,August,8,Tuesday,FALSE
2025-08-06,844,82732B2353931,Stavne - sykkeltavle,2025,August,8,Wednesday,FALSE
2025-08-07,945,82732B2353931,Stavne - sykkeltavle,2025,August,8,Thursday,FALSE
2025-08-08,986,82732B2353931,Stavne - sykkeltavle,2025,August,8,Friday,FALSE
2025-08-09,383,82732B2353931,Stavne - sykkeltavle,2025,August,8,Saturday,TRUE
2025-08-10,244,82732B2353931,Stavne - sykkeltavle,2025,August,8,Sunday,TRUE
2025-08-11,1193,82732B2353931,Stavne - sykkeltavle,2025,August,8,Monday,FALSE
2025-08-12,1286,82732B2353931,Stavne - sykkeltavle,2025,August,8,Tuesday,FALSE
2025-08-13,1303,82732B2353931,Stavne - sykkeltavle,2025,August,8,Wednesday,FALSE
2025-08-14,1298,82732B2353931,Stavne - sykkeltavle,2025,August,8,Thursday,FALSE
2025-08-15,872,82732B2353931,Stavne - sykkeltavle,2025,August,8,Friday,FALSE
2025-08-16,371,82732B2353931,Stavne - sykkeltavle,2025,August,8,Saturday,TRUE
2025-08-17,285,82732B2353931,Stavne - sykkeltavle,2025,August,8,Sunday,TRUE
2025-08-18,1465,82732B2353931,Stavne - sykkeltavle,2025,August,8,Monday,FALSE
2025-08-19,1444,82732B2353931,Stavne - sykkeltavle,2025,August,8,Tuesday,FALSE
2025-08-20,1443,82732B2353931,Stavne - sykkeltavle,2025,August,8,Wednesday,FALSE
2025-08-21,1282,82732B2353931,Stavne - sykkeltavle,2025,August,8,Thursday,FALSE
2025-08-22,1059,82732B2353931,Stavne - sykkeltavle,2025,August,8,Friday,FALSE
2025-08-23,335,82732B2353931,Stavne - sykkeltavle,2025,August,8,Saturday,TRUE
2025-08-24,340,82732B2353931,Stavne - sykkeltavle,2025,August,8,Sunday,TRUE
2025-08-25,1444,82732B2353931,Stavne - sykkeltavle,2025,August,8,Monday,FALSE
2025-08-26,1639,82732B2353931,Stavne - sykkeltavle,2025,August,8,Tuesday,FALSE
2025-08-27,1623,82732B2353931,Stavne - sykkeltavle,2025,August,8,Wednesday,FALSE
2025-08-28,1583,82732B2353931,Stavne - sykkeltavle,2025,August,8,Thursday,FALSE
2025-08-29,1269,82732B2353931,Stavne - sykkeltavle,2025,August,8,Friday,FALSE
2025-08-30,413,82732B2353931,Stavne - sykkeltavle,2025,August,8,Saturday,TRUE
2025-08-31,399,82732B2353931,Stavne - sykkeltavle,2025,August,8,Sunday,TRUE
2025-09-01,1543,82732B2353931,Stavne - sykkeltavle,2025,September,9,Monday,FALSE
2025-09-02,1586,82732B2353931,Stavne - sykkeltavle,2025,September,9,Tuesday,FALSE
2025-09-03,1629,82732B2353931,Stavne - sykkeltavle,2025,September,9,Wednesday,FALSE
2025-09-04,1523,82732B2353931,Stavne - sykkeltavle,2025,September,9,Thursday,FALSE
2025-09-05,1314,82732B2353931,Stavne - sykkeltavle,2025,September,9,Friday,FALSE
2025-09-06,605,82732B2353931,Stavne - sykkeltavle,2025,September,9,Saturday,TRUE
2025-09-07,503,82732B2353931,Stavne - sykkeltavle,2025,September,9,Sunday,TRUE
2025-09-08,2711,82732B2353931,Stavne - sykkeltavle,2025,September,9,Monday,FALSE
2025-09-09,2583,82732B2353931,Stavne - sykkeltavle,2025,September,9,Tuesday,FALSE
2025-09-10,2613,82732B2353931,Stavne - sykkeltavle,2025,September,9,Wednesday,FALSE
2025-09-11,2306,82732B2353931,Stavne - sykkeltavle,2025,September,9,Thursday,FALSE
2025-09-12,1938,82732B2353931,Stavne - sykkeltavle,2025,September,9,Friday,FALSE
2025-09-13,592,82732B2353931,Stavne - sykkeltavle,2025,September,9,Saturday,TRUE
2025-09-14,547,82732B2353931,Stavne - sykkeltavle,2025,September,9,Sunday,TRUE
2025-09-15,2367,82732B2353931,Stavne - sykkeltavle,2025,September,9,Monday,FALSE
2025-09-16,2419,82732B2353931,Stavne - sykkeltavle,2025,September,9,Tuesday,FALSE
2025-09-17,2046,82732B2353931,Stavne - sykkeltavle,2025,September,9,Wednesday,FALSE
2025-09-18,2185,82732B2353931,Stavne - sykkeltavle,2025,September,9,Thursday,FALSE
2025-09-19,1668,82732B2353931,Stavne - sykkeltavle,2025,September,9,Friday,FALSE
2025-09-20,365,82732B2353931,Stavne - sykkeltavle,2025,September,9,Saturday,TRUE
2025-09-21,238,82732B2353931,Stavne - sykkeltavle,2025,September,9,Sunday,TRUE
2025-09-22,1219,82732B2353931,Stavne - sykkeltavle,2025,September,9,Monday,FALSE
2025-09-23,1366,82732B2353931,Stavne - sykkeltavle,2025,September,9,Tuesday,FALSE
2025-09-24,1391,82732B2353931,Stavne - sykkeltavle,2025,September,9,Wednesday,FALSE
2025-09-25,1392,82732B2353931,Stavne - sykkeltavle,2025,September,9,Thursday,FALSE
2025-09-26,1083,82732B2353931,Stavne - sykkeltavle,2025,September,9,Friday,FALSE
2025-09-27,424,82732B2353931,Stavne - sykkeltavle,2025,September,9,Saturday,TRUE
2025-09-28,365,82732B2353931,Stavne - sykkeltavle,2025,September,9,Sunday,TRUE
2025-09-29,1578,82732B2353931,Stavne - sykkeltavle,2025,September,9,Monday,FALSE
2025-09-30,1580,82732B2353931,Stavne - sykkeltavle,2025,September,9,Tuesday,FALSE
2025-10-01,1512,82732B2353931,Stavne - sykkeltavle,2025,October,10,Wednesday,FALSE
2025-10-02,1402,82732B2353931,Stavne - sykkeltavle,2025,October,10,Thursday,FALSE
2025-10-03,1080,82732B2353931,Stavne - sykkeltavle,2025,October,10,Friday,FALSE
2025-10-04,192,82732B2353931,Stavne - sykkeltavle,2025,October,10,Saturday,TRUE
2025-10-05,336,82732B2353931,Stavne - sykkeltavle,2025,October,10,Sunday,TRUE
2025-10-06,1142,82732B2353931,Stavne - sykkeltavle,2025,October,10,Monday,FALSE
2025-10-07,906,82732B2353931,Stavne - sykkeltavle,2025,October,10,Tuesday,FALSE
2025-10-08,1050,82732B2353931,Stavne - sykkeltavle,2025,October,10,Wednesday,FALSE
2025-10-09,771,82732B2353931,Stavne - sykkeltavle,2025,October,10,Thursday,FALSE
2025-10-10,531,82732B2353931,Stavne - sykkeltavle,2025,October,10,Friday,FALSE
2025-10-11,190,82732B2353931,Stavne - sykkeltavle,2025,October,10,Saturday,TRUE
2025-10-12,201,82732B2353931,Stavne - sykkeltavle,2025,October,10,Sunday,TRUE
2025-10-13,1092,82732B2353931,Stavne - sykkeltavle,2025,October,10,Monday,FALSE
2025-10-14,1170,82732B2353931,Stavne - sykkeltavle,2025,October,10,Tuesday,FALSE
2025-10-15,1203,82732B2353931,Stavne - sykkeltavle,2025,October,10,Wednesday,FALSE
2025-10-16,1016,82732B2353931,Stavne - sykkeltavle,2025,October,10,Thursday,FALSE
2025-10-17,792,82732B2353931,Stavne - sykkeltavle,2025,October,10,Friday,FALSE
2025-10-18,309,82732B2353931,Stavne - sykkeltavle,2025,October,10,Saturday,TRUE
2025-10-19,280,82732B2353931,Stavne - sykkeltavle,2025,October,10,Sunday,TRUE
